,gen,best,mean,std,solution
384,27.0,72.06000000000004,50.72840000000002,18.372772285096236,7
385,28.0,72.46000000000004,51.95100000000004,15.93299830540379,7
386,29.0,72.62000000000003,51.34800000000003,16.809910172276357,7
387,30.0,72.62000000000003,54.08340000000002,13.502334332995911,7
388,31.0,72.62000000000003,48.86280000000002,19.22466437054234,7
389,32.0,73.10000000000004,49.737800000000014,17.824991869843874,7
390,33.0,73.10000000000004,49.33880000000002,18.471015525953092,7
391,34.0,73.88000000000002,52.480200000000025,15.458438859082769,7
392,35.0,73.88000000000002,51.21460000000004,16.591513940566127,7
393,36.0,73.88000000000002,52.219400000000036,14.266549535188958,7
394,37.0,73.88000000000002,52.78260000000003,15.566968530834778,7
395,38.0,73.88000000000002,55.67640000000005,13.76849690561756,7
396,39.0,73.88000000000002,54.48200000000004,17.07510456776181,7
397,40.0,73.88000000000002,58.417800000000035,12.499682522368325,7
398,41.0,73.88000000000002,56.47960000000003,13.801727132500492,7
399,42.0,73.88000000000002,56.796200000000034,13.83812897612969,7
400,43.0,73.88000000000002,55.41420000000004,15.144749663167108,7
401,44.0,74.06000000000003,59.55060000000004,12.273535254359283,7
402,45.0,74.06000000000003,58.678400000000046,12.675098636302605,7
403,46.0,74.06000000000003,61.02100000000004,8.531265967018033,7
404,47.0,74.06000000000003,59.23220000000005,12.711731556322302,7
405,48.0,74.06000000000003,60.60580000000004,9.724651271896603,7
406,49.0,74.06000000000003,59.77840000000004,12.05728681918118,7
407,50.0,75.22000000000001,61.267000000000046,12.421872443395973,7
408,0.0,61.460000000000036,13.844000000000019,14.808843303918104,8
409,1.0,61.460000000000036,19.089600000000022,19.888844406852805,8
410,2.0,61.460000000000036,22.430200000000017,21.142059028391728,8
411,3.0,61.460000000000036,24.57020000000002,22.01605550410882,8
412,4.0,64.14000000000006,30.49700000000002,22.025064335887883,8
413,5.0,64.14000000000006,33.13260000000002,21.646180384538983,8
414,6.0,64.38000000000005,38.049800000000026,21.67089116672409,8
415,7.0,64.38000000000007,41.950200000000024,22.835717023119734,8
416,8.0,64.38000000000007,44.97740000000003,21.611346030268464,8
417,9.0,64.62000000000006,42.47860000000002,23.70628714160023,8
